도엽번호,도엽명,축척,고시일자,지도종류,촬영연도,조사연도,제작연도,고시번호
36906067,병곡067,5000,2010-01-14,3,2005,2009,2009,2010-47
36906071,병곡071,5000,2007-01-16,3,2006,2006,2006,2007-37
36906072,병곡072,5000,2007-01-16,3,2006,2006,2006,2007-37
36906073,병곡073,5000,2007-01-16,3,2006,2006,2006,2007-37
36906074,병곡074,5000,2007-01-16,3,2006,2006,2006,2007-37
36906075,병곡075,5000,2007-01-16,3,2006,2006,2006,2007-37
36906076,병곡076,5000,2007-01-16,3,2006,2006,2006,2007-37
36906077,병곡077,5000,2007-01-16,3,2006,2006,2006,2007-37
36906078,병곡078,5000,2010-01-14,3,2005,2009,2009,2010-47
36906081,병곡081,5000,2009-02-19,3,2005,2008,2008,2009-137
36906082,병곡082,5000,2007-01-16,3,2006,2006,2006,2007-37
36906083,병곡083,5000,2007-01-16,3,2006,2006,2006,2007-37
36906084,병곡084,5000,2010-01-14,3,2005,2009,2009,2010-47
36906085,병곡085,5000,2007-01-16,3,2006,2006,2006,2007-37
36906086,병곡086,5000,2007-01-16,3,2006,2006,2006,2007-37
36906087,병곡087,5000,2010-01-14,3,2005,2009,2009,2010-47
36906088,병곡088,5000,2007-01-16,3,2006,2006,2006,2007-37
36906091,병곡091,5000,2009-02-19,3,2005,2008,2008,2009-137
36906092,병곡092,5000,2009-02-19,3,2005,2008,2008,2009-137
36906093,병곡093,5000,2007-01-16,3,2006,2006,2006,2007-37
36906094,병곡094,5000,2009-02-19,3,2005,2008,2008,2009-137
36906095,병곡095,5000,2007-01-16,3,2006,2006,2006,2007-37
36906096,병곡096,5000,2007-01-16,3,2006,2006,2006,2007-37
36906098,병곡098,5000,2007-01-16,3,2006,2006,2006,2007-37
36906099,병곡099,5000,2007-01-16,3,2006,2006,2006,2007-37
36909001,청송001,5000,2010-12-24,3,2009,2010,2010,2010-953
36909002,청송002,5000,2010-12-24,3,2009,2010,2010,2010-953
376121310,안양1310,1000,2007-12-10,0,2007,2007,2007,2007-675
376121340,안양1340,1000,2007-12-10,0,2007,2007,2007,2007-675
376121350,안양1350,1000,2007-12-10,0,2007,2007,2007,2007-675
376121401,안양1401,1000,2007-12-10,0,2007,2007,2007,2007-675
376121402,안양1402,1000,2007-12-10,0,2007,2007,2007,2007-675
376121403,안양1403,1000,2007-12-10,0,2007,2007,2007,2007-675
37801015,어론015,5000,2010-12-08,3,2009,2010,2010,2010-907
37801016,어론016,5000,2010-12-08,3,2009,2010,2010,2010-907
37801017,어론017,5000,2010-12-08,3,2009,2010,2010,2010-907
37801018,어론018,5000,2010-12-08,3,2009,2010,2010,2010-907
37801019,어론019,5000,2010-12-08,3,2009,2010,2010,2010-907
37801020,어론020,5000,2010-12-08,3,2009,2010,2010,2010-907
37801021,어론021,5000,2010-12-08,3,2009,2010,2010,2010-907
37801022,어론022,5000,2010-12-08,3,2009,2010,2010,2010-907
37801023,어론023,5000,2010-12-08,3,2009,2010,2010,2010-907
37801024,어론024,5000,2010-12-08,3,2009,2010,2010,2010-907
37801025,어론025,5000,2010-12-08,3,2009,2010,2010,2010-907
37801026,어론026,5000,2010-12-08,3,2009,2010,2010,2010-907
37801027,어론027,5000,2010-12-08,3,2009,2010,2010,2010-907
37801028,어론028,5000,2010-12-08,3,2009,2010,2010,2010-907
37801029,어론029,5000,2010-12-08,3,2009,2010,2010,2010-907
37801030,어론030,5000,2010-12-08,3,2009,2010,2010,2010-907
37801031,어론031,5000,2010-12-08,3,2009,2010,2010,2010-907
37801032,어론032,5000,2010-12-08,3,2009,2010,2010,2010-907
37801033,어론033,5000,2010-12-08,3,2009,2010,2010,2010-907
37801034,어론034,5000,2010-12-08,3,2009,2010,2010,2010-907
37801035,어론035,5000,2010-12-08,3,2009,2010,2010,2010-907
37801036,어론036,5000,2010-12-08,3,2009,2010,2010,2010-907
37801037,어론037,5000,2010-12-08,3,2009,2010,2010,2010-907
37801038,어론038,5000,2010-12-08,3,2009,2010,2010,2010-907
37801039,어론039,5000,2010-12-08,3,2009,2010,2010,2010-907
37801040,어론040,5000,2010-12-08,3,2009,2010,2010,2010-907
37801041,어론041,5000,2010-12-08,3,2009,2010,2010,2010-907
37801042,어론042,5000,2010-12-08,3,2009,2010,2010,2010-907
37801043,어론043,5000,2010-12-08,3,2009,2010,2010,2010-907
37801044,어론044,5000,2010-12-08,3,2009,2010,2010,2010-907
37801045,어론045,5000,2010-12-08,3,2009,2010,2010,2010-907
35815088,마산088,5000,2010-01-19,0,2008,2009,2009,2010-52
35815089,마산089,5000,2010-01-19,0,2008,2009,2009,2010-52
35815090,마산090,5000,2010-01-19,0,2008,2009,2009,2010-52
35815091,마산091,5000,2010-01-19,0,2008,2009,2009,2010-52
35815095,마산095,5000,2010-01-19,0,2008,2009,2009,2010-52
35815096,마산096,5000,2010-01-19,0,2008,2009,2009,2010-52
35815097,마산097,5000,2010-01-19,0,2008,2009,2009,2010-52
35816003,김해003,5000,2010-12-24,0,2009,2010,2010,2010-953
35816004,김해004,5000,2010-12-24,0,2009,2010,2010,2010-953
35816009,김해009,5000,2010-12-24,0,2009,2010,2010,2010-953
35816011,김해011,5000,2010-12-24,0,2009,2010,2010,2010-953
35816015,김해015,5000,2010-12-24,0,2009,2010,2010,2010-953
35816016,김해016,5000,2010-12-24,0,2009,2010,2010,2010-953
35816017,김해017,5000,2010-12-24,0,2009,2010,2010,2010-953
35816021,김해021,5000,2010-12-24,0,2009,2010,2010,2010-953
35816022,김해022,5000,2010-12-24,0,2009,2010,2010,2010-953
35816023,김해023,5000,2010-12-24,0,2009,2010,2010,2010-953
35816026,김해026,5000,2010-12-24,0,2009,2010,2010,2010-953
35816027,김해027,5000,2010-12-24,0,2009,2010,2010,2010-953
35816030,김해030,5000,2010-12-24,0,2009,2010,2010,2010-953
35816031,김해031,5000,2010-12-24,0,2009,2010,2010,2010-953
35816032,김해032,5000,2010-12-24,0,2009,2010,2010,2010-953
35816033,김해033,5000,2010-12-24,0,2009,2010,2010,2010-953
35816034,김해034,5000,2010-12-24,0,2009,2010,2010,2010-953
35816036,김해036,5000,2010-12-24,0,2009,2010,2010,2010-953
35816037,김해037,5000,2010-12-24,0,2009,2010,2010,2010-953
35816041,김해041,5000,2010-12-24,0,2009,2010,2010,2010-953
35816042,김해042,5000,2010-12-24,0,2009,2010,2010,2010-953
35816043,김해043,5000,2010-12-24,0,2009,2010,2010,2010-953
35816046,김해046,5000,2010-12-24,0,2009,2010,2010,2010-953
35816047,김해047,5000,2010-12-24,0,2009,2010,2010,2010-953
35816050,김해050,5000,2010-12-24,0,2009,2010,2010,2010-953
35816051,김해051,5000,2010-12-24,0,2009,2010,2010,2010-953
35816052,김해052,5000,2010-12-24,0,2009,2010,2010,2010-953
35816053,김해053,5000,2010-12-24,0,2009,2010,2010,2010-953
35816055,김해055,5000,2010-12-24,0,2009,2010,2010,2010-953
35816056,김해056,5000,2010-12-24,0,2009,2010,2010,2010-953
35816057,김해057,5000,2010-12-24,0,2009,2010,2010,2010-953
35816059,김해059,5000,2010-12-24,0,2009,2010,2010,2010-953
35816060,김해060,5000,2010-12-24,0,2009,2010,2010,2010-953
35816061,김해061,5000,2010-12-24,0,2009,2010,2010,2010-953
35816065,김해065,5000,2010-12-24,0,2009,2010,2010,2010-953
35816066,김해066,5000,2010-12-24,0,2009,2010,2010,2010-953
35816067,김해067,5000,2010-12-24,0,2009,2010,2010,2010-953
35816068,김해068,5000,2010-12-24,0,2009,2010,2010,2010-953
35816071,김해071,5000,2010-12-24,0,2009,2010,2010,2010-953
35816072,김해072,5000,2010-12-24,0,2009,2010,2010,2010-953
35816075,김해075,5000,2010-12-24,0,2009,2010,2010,2010-953
35816076,김해076,5000,2010-12-24,0,2009,2010,2010,2010-953
35816077,김해077,5000,2010-12-24,0,2009,2010,2010,2010-953
35816079,김해079,5000,2010-12-24,0,2009,2010,2010,2010-953
35816080,김해080,5000,2010-12-24,0,2009,2010,2010,2010-953
35816082,김해082,5000,2010-12-24,0,2009,2010,2010,2010-953
35816085,김해085,5000,2010-12-24,0,2009,2010,2010,2010-953
35816088,김해088,5000,2010-12-24,0,2009,2010,2010,2010-953
35816089,김해089,5000,2010-12-24,0,2009,2010,2010,2010-953
35901001,경주001,5000,2010-11-24,0,2009,2010,2010,2010-836
35901002,경주002,5000,2010-11-24,0,2009,2010,2010,2010-836
35901003,경주003,5000,2010-11-24,0,2009,2010,2010,2010-836
35901004,경주004,5000,2010-11-24,0,2009,2010,2010,2010-836
35901005,경주005,5000,2010-11-24,0,2009,2010,2010,2010-836
35901006,경주006,5000,2010-11-24,0,2009,2010,2010,2010-836
35901007,경주007,5000,2010-11-24,0,2009,2010,2010,2010-836
35901008,경주008,5000,2010-11-24,0,2009,2010,2010,2010-836
35901009,경주009,5000,2010-11-24,0,2009,2010,2010,2010-836
35901010,경주010,5000,2010-11-24,0,2009,2010,2010,2010-836
35901011,경주011,5000,2010-11-24,0,2009,2010,2010,2010-836
35901012,경주012,5000,2010-11-24,0,2009,2010,2010,2010-836
35901013,경주013,5000,2010-11-24,0,2009,2010,2010,2010-836
35901014,경주014,5000,2010-11-24,0,2009,2010,2010,2010-836
35901015,경주015,5000,2010-11-24,0,2009,2010,2010,2010-836
35901016,경주016,5000,2010-11-24,0,2009,2010,2010,2010-836
35901017,경주017,5000,2010-11-24,0,2009,2010,2010,2010-836
35901018,경주018,5000,2010-11-24,0,2009,2010,2010,2010-836
35901019,경주019,5000,2010-11-24,0,2009,2010,2010,2010-836
35901020,경주020,5000,2010-11-24,0,2009,2010,2010,2010-836
35901021,경주021,5000,2010-11-24,0,2009,2010,2010,2010-836
35901022,경주022,5000,2010-11-24,0,2009,2010,2010,2010-836
35901023,경주023,5000,2010-11-24,0,2009,2010,2010,2010-836
35901024,경주024,5000,2010-11-24,0,2009,2010,2010,2010-836
35901025,경주025,5000,2010-11-24,0,2009,2010,2010,2010-836
35901026,경주026,5000,2010-11-24,0,2009,2010,2010,2010-836
35901027,경주027,5000,2010-11-24,0,2009,2010,2010,2010-836
35901028,경주028,5000,2010-11-24,0,2009,2010,2010,2010-836
35901029,경주029,5000,2010-11-24,0,2009,2010,2010,2010-836
35901030,경주030,5000,2010-11-24,0,2009,2010,2010,2010-836
35901031,경주031,5000,2010-11-24,0,2009,2010,2010,2010-836
35901032,경주032,5000,2010-11-24,0,2009,2010,2010,2010-836
35901033,경주033,5000,2010-11-24,0,2009,2010,2010,2010-836
35901034,경주034,5000,2010-11-24,0,2009,2010,2010,2010-836
35901035,경주035,5000,2010-11-24,0,2009,2010,2010,2010-836
35901036,경주036,5000,2010-11-24,0,2009,2010,2010,2010-836
35901037,경주037,5000,2010-11-24,0,2009,2010,2010,2010-836
35901038,경주038,5000,2010-11-24,0,2009,2010,2010,2010-836
35901039,경주039,5000,2010-11-24,0,2009,2010,2010,2010-836
35901040,경주040,5000,2010-11-24,0,2009,2010,2010,2010-836
35901041,경주041,5000,2010-11-24,0,2009,2010,2010,2010-836
35901042,경주042,5000,2010-11-24,0,2009,2010,2010,2010-836
35901043,경주043,5000,2010-11-24,0,2009,2010,2010,2010-836
35901044,경주044,5000,2010-11-24,0,2009,2010,2010,2010-836
35901045,경주045,5000,2010-11-24,0,2009,2010,2010,2010-836
35901046,경주046,5000,2010-11-24,0,2009,2010,2010,2010-836
35901047,경주047,5000,2010-11-24,0,2009,2010,2010,2010-836
35901048,경주048,5000,2010-11-24,0,2009,2010,2010,2010-836
35901049,경주049,5000,2010-11-24,0,2009,2010,2010,2010-836
35901050,경주050,5000,2010-11-24,0,2009,2010,2010,2010-836
35901051,경주051,5000,2010-11-24,0,2009,2010,2010,2010-836
35901052,경주052,5000,2010-11-24,0,2009,2010,2010,2010-836
35901053,경주053,5000,2010-11-24,0,2009,2010,2010,2010-836
35901054,경주054,5000,2010-11-24,0,2009,2010,2010,2010-836
35901055,경주055,5000,2010-11-24,0,2009,2010,2010,2010-836
35901056,경주056,5000,2010-11-24,0,2009,2010,2010,2010-836
35901057,경주057,5000,2010-11-24,0,2009,2010,2010,2010-836
35901058,경주058,5000,2010-11-24,0,2009,2010,2010,2010-836
35901059,경주059,5000,2010-11-24,0,2009,2010,2010,2010-836
35901060,경주060,5000,2010-11-24,0,2009,2010,2010,2010-836
34609082,조도082,5000,2010-01-19,3,2008,2009,2009,2010-52
36815059,군위059,5000,2010-12-08,0,2009,2010,2010,2010-907
36815060,군위060,5000,2010-12-08,0,2009,2010,2010,2010-907
36815061,군위061,5000,2010-12-08,0,2009,2010,2010,2010-907
36815062,군위062,5000,2010-12-08,0,2009,2010,2010,2010-907
36815063,군위063,5000,2010-12-08,0,2009,2010,2010,2010-907
36815064,군위064,5000,2010-12-08,0,2009,2010,2010,2010-907
36815065,군위065,5000,2010-12-08,0,2009,2010,2010,2010-907
36815066,군위066,5000,2010-12-08,0,2009,2010,2010,2010-907
36815067,군위067,5000,2010-12-08,0,2009,2010,2010,2010-907
36815068,군위068,5000,2010-12-08,0,2009,2010,2010,2010-907
36815069,군위069,5000,2010-12-08,0,2009,2010,2010,2010-907
36815070,군위070,5000,2010-12-08,0,2009,2010,2010,2010-907
35805007,합천007,5000,2010-01-19,3,2008,2009,2009,2010-52
35805008,합천008,5000,2010-01-19,3,2008,2009,2009,2010-52
35805009,합천009,5000,2010-01-19,3,2008,2009,2009,2010-52
35805010,합천010,5000,2010-01-19,3,2008,2009,2009,2010-52
35805011,합천011,5000,2010-01-19,3,2008,2009,2009,2010-52
35805012,합천012,5000,2010-01-19,3,2008,2009,2009,2010-52
35805013,합천013,5000,2010-01-19,3,2008,2009,2009,2010-52
35805014,합천014,5000,2010-01-19,3,2008,2009,2009,2010-52
35805015,합천015,5000,2010-01-19,3,2008,2009,2009,2010-52
35805016,합천016,5000,2010-01-19,3,2008,2009,2009,2010-52
35805017,합천017,5000,2010-01-19,3,2008,2009,2009,2010-52
35805018,합천018,5000,2010-01-19,3,2008,2009,2009,2010-52
35805019,합천019,5000,2010-01-19,3,2008,2009,2009,2010-52
35805020,합천020,5000,2010-01-19,3,2008,2009,2009,2010-52
35805021,합천021,5000,2010-01-19,3,2008,2009,2009,2010-52
35805022,합천022,5000,2010-01-19,3,2008,2009,2009,2010-52
35805023,합천023,5000,2010-01-19,3,2008,2009,2009,2010-52
35805024,합천024,5000,2010-01-19,3,2008,2009,2009,2010-52
35805025,합천025,5000,2010-01-19,3,2008,2009,2009,2010-52
35805026,합천026,5000,2010-01-19,3,2008,2009,2009,2010-52
35805027,합천027,5000,2010-01-19,3,2008,2009,2009,2010-52
35805028,합천028,5000,2010-01-19,3,2008,2009,2009,2010-52
35805029,합천029,5000,2010-01-19,3,2008,2009,2009,2010-52
35805030,합천030,5000,2010-01-19,3,2008,2009,2009,2010-52
35805031,합천031,5000,2010-01-19,3,2008,2009,2009,2010-52
35805032,합천032,5000,2010-01-19,3,2008,2009,2009,2010-52
35805033,합천033,5000,2010-01-19,3,2008,2009,2009,2010-52
35805034,합천034,5000,2010-01-19,3,2008,2009,2009,2010-52
35805037,합천037,5000,2010-01-19,3,2008,2009,2009,2010-52
35805038,합천038,5000,2010-01-19,3,2008,2009,2009,2010-52
35805041,합천041,5000,2010-01-19,3,2008,2009,2009,2010-52
35805042,합천042,5000,2010-01-19,3,2008,2009,2009,2010-52
35805043,합천043,5000,2010-01-19,3,2008,2009,2009,2010-52
35805044,합천044,5000,2010-01-19,3,2008,2009,2009,2010-52
35805045,합천045,5000,2010-01-19,3,2008,2009,2009,2010-52
35805047,합천047,5000,2010-01-19,3,2008,2009,2009,2010-52
35805049,합천049,5000,2010-01-19,3,2008,2009,2009,2010-52
35805050,합천050,5000,2010-01-19,3,2008,2009,2009,2010-52
35805051,합천051,5000,2010-01-19,3,2008,2009,2009,2010-52
35805052,합천052,5000,2010-01-19,3,2008,2009,2009,2010-52
35805054,합천054,5000,2010-01-19,3,2008,2009,2009,2010-52
35805055,합천055,5000,2010-01-19,3,2008,2009,2009,2010-52
35805057,합천057,5000,2010-01-19,3,2008,2009,2009,2010-52
35805060,합천060,5000,2010-01-19,3,2008,2009,2009,2010-52
35805061,합천061,5000,2010-01-19,3,2008,2009,2009,2010-52
35805062,합천062,5000,2010-01-19,3,2008,2009,2009,2010-52
35805063,합천063,5000,2010-01-19,3,2008,2009,2009,2010-52
35805064,합천064,5000,2010-01-19,3,2008,2009,2009,2010-52
35805065,합천065,5000,2010-01-19,3,2008,2009,2009,2010-52
35805066,합천066,5000,2010-01-19,3,2008,2009,2009,2010-52
35805067,합천067,5000,2010-01-19,3,2008,2009,2009,2010-52
35805068,합천068,5000,2010-01-19,3,2008,2009,2009,2010-52
35805069,합천069,5000,2010-01-19,3,2008,2009,2009,2010-52
35805070,합천070,5000,2010-01-19,3,2008,2009,2009,2010-52
35805071,합천071,5000,2010-01-19,3,2008,2009,2009,2010-52
35805072,합천072,5000,2010-01-19,3,2008,2009,2009,2010-52
35805073,합천073,5000,2010-01-19,3,2008,2009,2009,2010-52
35805075,합천075,5000,2010-01-19,3,2008,2009,2009,2010-52
35805077,합천077,5000,2010-01-19,3,2008,2009,2009,2010-52
35805078,합천078,5000,2010-01-19,3,2008,2009,2009,2010-52
35805079,합천079,5000,2010-01-19,3,2008,2009,2009,2010-52
35805080,합천080,5000,2010-01-19,3,2008,2009,2009,2010-52
35805081,합천081,5000,2010-01-19,3,2008,2009,2009,2010-52
35805082,합천082,5000,2010-01-19,3,2008,2009,2009,2010-52
35805086,합천086,5000,2010-09-30,3,2008,2010,2010,2010-660
35805087,합천087,5000,2010-01-19,3,2008,2009,2009,2010-52
35805088,합천088,5000,2010-01-19,3,2008,2009,2009,2010-52
35805089,합천089,5000,2010-01-19,3,2008,2009,2009,2010-52
35805090,합천090,5000,2010-01-19,3,2008,2009,2009,2010-52
35805091,합천091,5000,2010-01-19,3,2008,2009,2009,2010-52
35805092,합천092,5000,2010-01-19,3,2008,2009,2009,2010-52
35805093,합천093,5000,2010-01-19,3,2008,2009,2009,2010-52
35805094,합천094,5000,2010-01-19,3,2008,2009,2009,2010-52
35805095,합천095,5000,2010-01-19,3,2008,2009,2009,2010-52
35805096,합천096,5000,2010-01-19,3,2008,2009,2009,2010-52
35805099,합천099,5000,2010-01-19,3,2008,2009,2009,2010-52
35805100,합천100,5000,2010-01-19,3,2008,2009,2009,2010-52
35903001,감포001,5000,2010-09-27,3,2009,2010,2010,2010-653
35903002,감포002,5000,2010-09-27,3,2009,2010,2010,2010-653
35903011,감포011,5000,2010-09-27,3,2009,2010,2010,2010-653
35903012,감포012,5000,2010-09-27,3,2009,2010,2010,2010-653
35903013,감포013,5000,2010-09-27,3,2009,2010,2010,2010-653
35903021,감포021,5000,2010-09-27,3,2009,2010,2010,2010-653
35903022,감포022,5000,2010-09-27,3,2009,2010,2010,2010-653
35903031,감포031,5000,2010-09-27,3,2009,2010,2010,2010-653
35903032,감포032,5000,2010-09-27,3,2009,2010,2010,2010-653
35903041,감포041,5000,2010-09-27,3,2009,2010,2010,2010-653
35903042,감포042,5000,2010-09-27,3,2009,2010,2010,2010-653
35903051,감포051,5000,2010-09-27,3,2009,2010,2010,2010-653
35903052,감포052,5000,2010-09-27,3,2009,2010,2010,2010-653
35903061,감포061,5000,2010-09-27,3,2009,2010,2010,2010-653
35903071,감포071,5000,2010-09-27,3,2009,2010,2010,2010-653
35903081,감포081,5000,2010-09-27,3,2009,2010,2010,2010-653
35901001,경주001,5000,2010-11-24,3,2009,2010,2010,2010-836
35901002,경주002,5000,2010-11-24,3,2009,2010,2010,2010-836
35901003,경주003,5000,2010-11-24,3,2009,2010,2010,2010-836
35901004,경주004,5000,2010-11-24,3,2009,2010,2010,2010-836
35901005,경주005,5000,2010-11-24,3,2009,2010,2010,2010-836
35901006,경주006,5000,2010-11-24,3,2009,2010,2010,2010-836
35901007,경주007,5000,2010-11-24,3,2009,2010,2010,2010-836
35901008,경주008,5000,2010-11-24,3,2009,2010,2010,2010-836
35901009,경주009,5000,2010-11-24,3,2009,2010,2010,2010-836
35901010,경주010,5000,2010-11-24,3,2009,2010,2010,2010-836
35901011,경주011,5000,2010-11-24,3,2009,2010,2010,2010-836
35901012,경주012,5000,2010-11-24,3,2009,2010,2010,2010-836
35901013,경주013,5000,2010-11-24,3,2009,2010,2010,2010-836
36813006,김천006,5000,2010-11-24,0,2009,2010,2010,2010-836
36813007,김천007,5000,2010-11-24,0,2009,2010,2010,2010-836
36813008,김천008,5000,2010-11-24,0,2009,2010,2010,2010-836
35803091,대구091,5000,2010-12-24,3,2009,2010,2010,2010-953
35803092,대구092,5000,2010-12-24,3,2009,2010,2010,2010-953
35803093,대구093,5000,2010-12-24,3,2009,2010,2010,2010-953
35803094,대구094,5000,2010-12-24,3,2009,2010,2010,2010-953
35803095,대구095,5000,2010-12-24,3,2009,2010,2010,2010-953
35803096,대구096,5000,2010-12-24,3,2009,2010,2010,2010-953
35803097,대구097,5000,2010-12-24,3,2009,2010,2010,2010-953
35803098,대구098,5000,2010-12-24,3,2009,2010,2010,2010-953
35803099,대구099,5000,2010-12-24,3,2009,2010,2010,2010-953
35803100,대구100,5000,2010-12-24,3,2009,2010,2010,2010-953
35804003,영천003,5000,2005-12-27,3,2004,2005,2005,2005-840
35804004,영천004,5000,2005-12-27,3,2004,2005,2005,2005-840
35804005,영천005,5000,2005-12-27,3,2004,2005,2005,2005-840
35804006,영천006,5000,2005-12-27,3,2004,2005,2005,2005-840
35804007,영천007,5000,2009-02-19,3,2005,2008,2008,2009-137
35804008,영천008,5000,2005-12-27,3,2004,2005,2005,2005-840
35804010,영천010,5000,2005-12-27,3,2004,2005,2005,2005-840
35804011,영천011,5000,2009-02-19,3,2005,2008,2008,2009-137
35804012,영천012,5000,2009-02-19,3,2005,2008,2008,2009-137
35804013,영천013,5000,2009-02-19,3,2005,2008,2008,2009-137
